補充搜尋關鍵詞,學校代碼,學校名稱,學校簡稱,學系代碼,學系名稱,學系簡稱,學群類別,招生名額可填志願數,學群類別代碼,學校學群類別,術科考試,國文檢定,英文檢定,數學A檢定,數學B檢定,社會檢定,自然檢定,大考英聽檢定,術科項目1檢定,術科項目2檢定,術科項目3檢定,術科項目4檢定,術科項目5檢定
台北醫學大學,109,臺北醫學大學,北醫,10914,食品安全學系,食安系,第三類學群,7,3,109-3,--,均標,均標,均標,--,--,均標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10915,醫學系,醫學系,第八類學群,2,8,109-8,--,前標,頂標,頂標,--,--,頂標,--,,,,,
台北醫學大學,109,臺北醫學大學,北醫,10916,牙醫學系,牙醫系,第八類學群,2,8,109-8,--,頂標,頂標,頂標,--,--,頂標,--,,,,,
,110,開南大學,開南,11001,企業與創業管理學系,企創系,第一類學群,14,1,110-1,--,--,--,--,--,底標,--,--,,,,,
,110,開南大學,開南,11002,國際企業學系,國企系,第一類學群,14,1,110-1,--,底標,--,--,--,--,--,--,,,,,
,110,開南大學,開南,11003,商學院國際榮譽學士學位學程,IHP學程,第一類學群,14,1,110-1,--,--,均標,--,--,--,--,--,,,,,
,110,開南大學,開南,11004,國際物流與運輸管理學系,物流系,第一類學群,14,1,110-1,--,--,--,--,--,底標,--,--,,,,,
,110,開南大學,開南,11005,空運管理學系,空運系,第一類學群,14,1,110-1,--,--,底標,--,--,--,--,--,,,,,
,110,開南大學,開南,11006,觀光與餐飲旅館學系,觀光系,第一類學群,14,1,110-1,--,底標,--,--,--,--,--,--,,,,,
,110,開南大學,開南,11007,休閒與運動管理學系,休閒系,第一類學群,14,1,110-1,--,--,--,--,--,底標,--,--,,,,,
,110,開南大學,開南,11008,資訊管理學系,資管系,第一類學群,14,1,110-1,--,底標,--,--,--,--,--,--,,,,,
,110,開南大學,開南,11009,資訊傳播學系,資傳系,第一類學群,14,1,110-1,--,--,--,--,--,底標,--,--,,,,,
,110,開南大學,開南,11010,電影與創意媒體學系,電影系,第一類學群,14,1,110-1,--,底標,--,--,--,--,--,--,,,,,
,110,開南大學,開南,11011,法律學系,法律系,第一類學群,14,1,110-1,--,--,--,--,--,底標,--,--,,,,,
,110,開南大學,開南,11012,應用日語學系,應日系,第一類學群,14,1,110-1,--,--,底標,--,--,--,--,--,,,,,
,110,開南大學,開南,11013,應用英語學系,應英系,第一類學群,14,1,110-1,--,--,底標,--,--,--,--,--,,,,,
,110,開南大學,開南,11014,健康產業管理學系,健管系,第一類學群,14,1,110-1,--,--,--,--,--,底標,--,--,,,,,
,110,開南大學,開南,11015,AI科技與創新設計學士學位學程,AI學程,第二類學群,1,2,110-2,--,底標,--,--,--,--,--,--,,,,,
,110,開南大學,開南,11016,保健營養學系,保營系,第三類學群,1,3,110-3,--,底標,--,--,--,--,底標,--,,,,,
,112,康寧大學,康寧,11201,嬰幼兒保育學系(台北校區),幼保學系,第一類學群,2,1,112-1,--,底標,--,--,--,--,--,--,,,,,
,112,康寧大學,康寧,11202,長期照護學系(台北校區),長照學系,第一類學群,2,1,112-1,--,底標,--,--,--,--,--,--,,,,,
,113,中信金融管理學院,中金院,11301,財務金融學系,財金系,第一類學群,3,1,113-1,--,--,--,均標,均標,--,--,--,,,,,
,113,中信金融管理學院,中金院,11302,財經法律學系,財法系,第一類學群,3,1,113-1,--,均標,--,--,--,--,--,--,,,,,
,113,中信金融管理學院,中金院,11303,企業管理學系,企管系,第一類學群,3,1,113-1,--,均標,--,--,--,--,--,--,,,,,
,113,中信金融管理學院,中金院,11304,金融管理學院學士班,不分系,第一類學群,3,1,113-1,--,均標,--,--,--,--,--,--,,,,,
,113,中信金融管理學院,中金院,11305,科技金融學系,科金系,第一類學群,3,1,113-1,--,--,--,均標,均標,--,--,--,,,,,
,113,中信金融管理學院,中金院,11306,運動產業管理學士學位學程,運產系,第一類學群,3,1,113-1,--,後標,--,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13001,傳播學系(廣告公關與精準行銷組),傳播廣公組,第一類學群,9,1,130-1,--,--,--,--,--,底標,--,--,,,,,
,130,佛光大學,佛光,13002,產品與媒體設計學系(智慧產品設計組),產媒產品組,第一類學群,9,1,130-1,--,--,--,--,--,底標,--,--,,,,,
,130,佛光大學,佛光,13003,產品與媒體設計學系(視覺媒體設計組),產媒媒體組,第一類學群,9,1,130-1,--,--,--,--,--,底標,--,--,,,,,
,130,佛光大學,佛光,13004,資訊應用學系(動畫與視覺特效組),資應動畫組,第一類學群,9,1,130-1,--,--,--,--,--,底標,--,--,,,,,
,130,佛光大學,佛光,13005,語文學系(應用英日語組),語文英日組,第一類學群,9,1,130-1,--,--,底標,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13006,語文學系(應用英韓語組),語文英韓組,第一類學群,9,1,130-1,--,--,底標,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13007,歷史學系,歷史系,第一類學群,9,1,130-1,--,--,--,--,--,底標,--,--,,,,,
,130,佛光大學,佛光,13008,心理學系,心理系,第一類學群,9,1,130-1,--,--,--,--,底標,--,--,--,,,,,
,130,佛光大學,佛光,13009,運動與健康促進管理學士學位學程,運健學程,第一類學群,9,1,130-1,--,--,--,--,--,底標,--,--,,,,,
,130,佛光大學,佛光,13010,建築環境設計學士學位學程,建築學程,第二類學群,8,2,130-2,--,底標,--,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13011,傳播學系(數位媒體與智能創作組),傳播媒體組,第二類學群,8,2,130-2,--,底標,--,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13012,產品與媒體設計學系(智慧產品設計組)(二),產媒產品二,第二類學群,8,2,130-2,--,底標,--,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13013,產品與媒體設計學系(視覺媒體設計組)(二),產媒媒體二,第二類學群,8,2,130-2,--,底標,--,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13014,資訊應用學系(資訊系統開發組),資應系統組,第二類學群,8,2,130-2,--,--,--,--,--,--,底標,--,,,,,
,130,佛光大學,佛光,13015,資訊應用學系(數位遊戲開發組),資應遊戲組,第二類學群,8,2,130-2,--,--,--,--,--,--,底標,--,,,,,
,130,佛光大學,佛光,13016,人工智慧技術與應用學士學位學程,人工學程,第二類學群,8,2,130-2,--,--,--,底標,底標,--,--,--,,,,,
,130,佛光大學,佛光,13017,運動與健康促進管理學士學位學程(二),運健學程二,第二類學群,8,2,130-2,--,底標,--,--,--,--,--,--,,,,,
,130,佛光大學,佛光,13018,心理學系(自然組),心理自然組,第三類學群,1,3,130-3,--,--,--,--,底標,--,--,--,,,,,
,134,亞洲大學,亞洲,13401,健康產業管理學系醫療機構管理組,醫管組,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13402,心理學系工商與社會心理組,工商社會組,第一類學群,16,1,134-1,--,--,底標,--,--,底標,--,--,,,,,
,134,亞洲大學,亞洲,13403,資訊傳播學系,資傳系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13404,經營管理學系,經管系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13405,會計與資訊學系,會資學系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13406,財務金融學系智能投資組,財金智投組,第一類學群,16,1,134-1,--,底標,--,--,--,底標,--,--,,,,,
,134,亞洲大學,亞洲,13407,財務金融學系金融科技組,財金金融組,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13408,財經法律學系,財法系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13409,社會工作學系家庭與司法保護社工組,家庭司法組,第一類學群,16,1,134-1,--,--,--,--,--,底標,--,--,,,,,
,134,亞洲大學,亞洲,13410,社會工作學系醫務與心衛社工組,醫務心衛組,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13411,幼兒教育學系,幼教系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13412,數位媒體設計學系,數媒系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13413,創意商品設計學系,商品系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13414,時尚設計學系,亞大時尚系,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13415,室內設計學系商業空間組,商業空間組,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13416,室內設計學系住宅空間組,住宅空間組,第一類學群,16,1,134-1,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13417,生物資訊與醫學工程學系,生醫系,第二類學群,5,2,134-2,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13418,資訊工程學系人工智慧與機器人組,AI機器人組,第二類學群,5,2,134-2,--,底標,--,底標,底標,--,--,--,,,,,
,134,亞洲大學,亞洲,13419,資訊工程學系半導體資訊組,半導體組,第二類學群,5,2,134-2,--,--,底標,底標,底標,--,--,--,,,,,
,134,亞洲大學,亞洲,13420,人工智慧學系,AI系,第二類學群,5,2,134-2,--,底標,--,--,--,底標,--,--,,,,,
,134,亞洲大學,亞洲,13421,半導體學士學位學程,半導體學程,第二類學群,5,2,134-2,--,--,--,底標,底標,--,--,--,,,,,
,134,亞洲大學,亞洲,13422,健康產業管理學系跨領域高齡智慧照顧組,高照組,第三類學群,15,3,134-3,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13423,食品營養與保健生技學系食品營養組,食營組,第三類學群,15,3,134-3,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13424,食品營養與保健生技學系藥用化粧品醫美組,藥粧組,第三類學群,15,3,134-3,--,底標,--,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13425,醫學檢驗暨生物技術學系醫事檢驗組,醫事檢驗組,第三類學群,15,3,134-3,--,--,後標,--,--,--,後標,--,,,,,
,134,亞洲大學,亞洲,13426,醫學檢驗暨生物技術學系生物技術組,生物技術組,第三類學群,15,3,134-3,--,--,後標,--,--,--,後標,--,,,,,
,134,亞洲大學,亞洲,13427,心理學系心理師研修組,心研組,第三類學群,15,3,134-3,--,--,底標,--,--,--,底標,--,,,,,
,134,亞洲大學,亞洲,13428,心理學系諮商與臨床心理組,諮商臨床組,第三類學群,15,3,134-3,--,底標,底標,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13429,視光學系,視光學系,第三類學群,15,3,134-3,--,底標,底標,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13430,聽力暨語言治療學系,聽語系,第三類學群,15,3,134-3,--,--,底標,--,--,--,底標,--,,,,,
,134,亞洲大學,亞洲,13431,職能治療學系,職治系,第三類學群,15,3,134-3,--,底標,底標,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13432,物理治療學系,物治系,第三類學群,15,3,134-3,--,--,底標,--,--,--,底標,--,,,,,
,134,亞洲大學,亞洲,13433,護理學系國際護理組,國際護理組,第三類學群,15,3,134-3,--,--,底標,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13434,護理學系智慧護理組,智慧護理組,第三類學群,15,3,134-3,--,--,底標,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13435,護理學系臨床照護組,臨床照護組,第三類學群,15,3,134-3,--,--,底標,--,--,--,--,--,,,,,
,134,亞洲大學,亞洲,13436,長期照護學系,長照系,第三類學群,15,3,134-3,--,底標,--,--,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15001,外國語文學系,外文系,第一類學群,3,1,150-1,--,--,均標,--,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15002,應用經濟與管理學系,經管系,第一類學群,3,1,150-1,--,後標,--,--,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15003,休閒產業與健康促進學系,休健系,第一類學群,3,1,150-1,--,--,後標,--,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15004,土木工程學系,土木系,第二類學群,8,2,150-2,--,--,--,後標,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15005,機械與機電工程學系,機械系,第二類學群,8,2,150-2,--,--,--,後標,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15006,化學工程與材料工程學系,化材系,第二類學群,8,2,150-2,--,--,--,後標,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15007,環境工程學系,環工系,第二類學群,8,2,150-2,--,--,--,--,--,--,後標,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15008,生物機電工程學系,生機系,第二類學群,8,2,150-2,--,--,--,後標,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15009,電機工程學系,電機系,第二類學群,8,2,150-2,--,--,--,均標,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15010,電子工程學系,電子系,第二類學群,8,2,150-2,--,--,--,後標,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15011,資訊工程學系,資工系,第二類學群,8,2,150-2,--,--,--,後標,--,--,--,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15012,食品科學系,食品系,第三類學群,4,3,150-3,--,--,--,--,--,--,後標,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15013,生物技術與動物科學系,生動系,第三類學群,4,3,150-3,--,--,--,--,--,--,後標,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15014,森林暨自然資源學系,森林系,第三類學群,4,3,150-3,--,--,--,--,--,--,後標,--,,,,,
宜蘭大學,150,國立宜蘭大學,宜蘭,15015,園藝學系,園藝系,第三類學群,4,3,150-3,--,--,--,--,--,--,後標,--,,,,,
聯合大學,151,國立聯合大學,聯合,15101,工業設計學系,工設學系,第一類學群,8,1,151-1,--,--,後標,--,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15102,經營管理學系,經管系,第一類學群,8,1,151-1,--,後標,--,--,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15103,資訊管理學系,資管系,第一類學群,8,1,151-1,--,均標,--,--,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15104,財務金融學系,財金系,第一類學群,8,1,151-1,--,後標,--,--,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15105,臺灣語文與傳播學系,語傳系,第一類學群,8,1,151-1,--,後標,--,--,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15106,華語文學系,華文系,第一類學群,8,1,151-1,--,後標,--,--,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15107,文化觀光產業學系,文觀系,第一類學群,8,1,151-1,--,後標,--,--,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15108,文化創意與數位行銷學系,文創系,第一類學群,8,1,151-1,--,--,--,--,--,後標,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15109,機械工程學系,機械系,第二類學群,12,2,151-2,--,--,--,--,--,--,後標,--,,,,,
聯合大學,151,國立聯合大學,聯合,15110,化學工程學系,化工系,第二類學群,12,2,151-2,--,--,--,後標,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15111,土木與防災工程學系,土木系,第二類學群,12,2,151-2,--,--,--,後標,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15112,材料科學工程學系,材料系,第二類學群,12,2,151-2,--,--,--,--,--,--,後標,--,,,,,
聯合大學,151,國立聯合大學,聯合,15113,環境與安全衛生工程學系,環安衛學系,第二類學群,12,2,151-2,--,--,--,後標,--,--,後標,--,,,,,
聯合大學,151,國立聯合大學,聯合,15114,能源工程學系,能源系,第二類學群,12,2,151-2,--,--,--,均標,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15115,建築學系,建築系,第二類學群,12,2,151-2,--,--,--,後標,後標,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15116,電機工程學系,電機系,第二類學群,12,2,151-2,--,--,--,均標,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15117,電子工程學系,電子系,第二類學群,12,2,151-2,--,--,--,均標,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15118,光電工程學系A組(光電半導體組),光電系,第二類學群,12,2,151-2,--,--,--,--,--,--,後標,--,,,,,
聯合大學,151,國立聯合大學,聯合,15119,光電工程學系B組(智慧光電應用組),光電系,第二類學群,12,2,151-2,--,--,--,後標,--,--,--,--,,,,,
聯合大學,151,國立聯合大學,聯合,15120,資訊工程學系,資工系,第二類學群,12,2,151-2,--,--,後標,均標,--,--,--,--,,,,,
馬偕,152,馬偕醫學大學,馬偕醫大,15201,護理學系,護理學系,第三類學群,5,3,152-3,--,--,--,--,--,--,後標,--,,,,,
馬偕,152,馬偕醫學大學,馬偕醫大,15202,聽力暨語言治療學系聽力組,聽語聽力組,第三類學群,5,3,152-3,--,均標,均標,--,--,--,均標,--,,,,,
馬偕,152,馬偕醫學大學,馬偕醫大,15203,聽力暨語言治療學系語言組,聽語語言組,第三類學群,5,3,152-3,--,均標,均標,後標,後標,--,均標,--,,,,,
馬偕,152,馬偕醫學大學,馬偕醫大,15204,視光學系,視光學系,第三類學群,5,3,152-3,--,--,--,--,--,--,均標,--,,,,,
馬偕,152,馬偕醫學大學,馬偕醫大,15205,醫學檢驗暨再生醫學學系,醫檢再生系,第三類學群,5,3,152-3,--,--,--,--,--,--,均標,--,,,,,
馬偕,152,馬偕醫學大學,馬偕醫大,15206,醫學系,醫學系,第八類學群,1,8,152-8,--,--,頂標,頂標,--,前標,頂標,--,,,,,
"金門大學,金門",153,國立金門大學,金大,15301,應用英語學系,應用英語系,第一類學群,11,1,153-1,--,--,底標,--,--,--,--,--,,,,,
"金門大學,金門",153,國立金門大學,金大,15302,運動與休閒學系,運休系,第一類學群,11,1,153-1,--,底標,--,--,--,--,--,--,,,,,
"金門大學,金門",153,國立金門大學,金大,15303,企業管理學系,企管學系,第一類學群,11,1,153-1,--,後標,--,--,--,--,--,--,,,,,
"金門大學,金門",153,國立金門大學,金大,15304,觀光管理學系,觀光管理系,第一類學群,11,1,153-1,--,底標,--,--,--,--,--,--,,,,,
"金門大學,金門",153,國立金門大學,金大,15305,國際暨大陸事務學系,國際學系,第一類學群,11,1,153-1,--,底標,--,--,--,--,--,--,,,,,
"金門大學,金門",153,國立金門大學,金大,15306,華語文學系,華語文學系,第一類學群,11,1,153-1,--,底標,--,--,--,--,--,--,,,,,
